system:index,Burned,Fire_ID,LANDSAT_ID,Year,dnbr,nbr_delta,nbr_min,ndvi_max,.geo
3_000000000000000000b3_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.535631,0.6971426,-0.38249087,0.6736256,
3_000000000000000000b4_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.56340677,0.6924126,-0.35072637,0.73309094,
3_000000000000000000b5_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.35990804,0.49337322,-0.37578195,0.50784475,
3_000000000000000000b6_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.33621222,0.49318755,-0.40214533,0.40159902,
3_000000000000000000b7_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.30392814,0.45792338,-0.3604061,0.47115088,
3_000000000000000000b8_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.5285212,0.5809156,-0.39966556,0.6008359,
3_000000000000000000b9_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.88003606,0.9935542,-0.43471253,0.8744364,
3_000000000000000000ba_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.873176,0.70989597,-0.4379935,0.89485157,
3_000000000000000000bb_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.65900946,0.7826714,-0.39333805,0.8444613,
3_000000000000000000bc_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7427998,0.95896953,-0.39789706,0.8553055,
3_000000000000000000bd_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.78210115,1.034965,-0.49717513,0.8911158,
3_000000000000000000be_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6969732,0.74056023,-0.37468514,0.7793345,
3_000000000000000000bf_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.43481597,0.47455862,-0.32784778,0.6839207,
3_000000000000000000c0_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.5535507,0.6568517,-0.35674676,0.7016043,
3_000000000000000000c1_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.4746098,0.45507586,-0.14766015,0.69322073,
3_000000000000000000c2_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.46522588,0.57474095,-0.33093327,0.6120619,
3_000000000000000000c3_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.19549353,0.24404289,-0.11384487,0.4686769,
3_000000000000000000c4_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.26756436,0.37327385,-0.2963866,0.52401346,
3_000000000000000000c5_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.3305196,0.4589126,-0.37867975,0.3531218,
3_000000000000000000c6_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8834617,0.963732,-0.39977852,0.8780741,
3_000000000000000000c7_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9787459,1.0425913,-0.44626594,0.9015112,
3_000000000000000000c8_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.83580494,0.9569844,-0.43810096,0.8549512,
3_000000000000000000c9_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9498787,1.0389628,-0.43845463,0.8943711,
3_000000000000000000ca_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8604711,0.8723608,-0.40696055,0.86113,
3_000000000000000000cb_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.96382976,0.9966723,-0.4456054,0.8861712,
3_000000000000000000cc_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9054243,1.0233868,-0.44146588,0.8762672,
3_000000000000000000cd_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.589131,0.569668,-0.298735,0.7660891,
3_000000000000000000ce_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9226204,1.0142499,-0.4099469,0.9058488,
3_000000000000000000cf_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.48764363,0.6043597,-0.41110066,0.57128274,
3_000000000000000000d0_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9348885,1.045255,-0.4233871,0.89929235,
3_000000000000000000d1_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.85300225,0.9259951,-0.35748032,0.8861836,
3_000000000000000000d2_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.75571924,0.86167586,-0.35637018,0.83187705,
3_000000000000000000d3_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7805139,0.9052321,-0.41283897,0.8253461,
3_000000000000000000d4_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8490107,0.94617105,-0.39198855,0.82776207,
3_000000000000000000d5_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.76378155,0.74678063,-0.25256473,0.91081595,
3_000000000000000000d6_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8123018,0.9211669,-0.37046632,0.8563679,
3_000000000000000000d7_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.68639594,0.85514534,-0.35875216,0.7913486,
3_000000000000000000d8_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7891113,0.90865374,-0.36269268,0.837794,
3_000000000000000000d9_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8912982,1.0080383,-0.40656763,0.8864198,
3_000000000000000000da_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.11468121,0.073950365,0.028975265,0.48414272,
3_000000000000000000db_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6319623,0.75356,-0.3948974,0.73418397,
3_000000000000000000dc_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8239758,0.9566872,-0.43233532,0.86370295,
3_000000000000000000dd_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8362378,0.7971525,-0.4522394,0.8720353,
3_000000000000000000de_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.79623085,0.8727393,-0.46351084,0.88523763,
3_000000000000000000df_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8602055,0.98879075,-0.45495352,0.9333489,
3_000000000000000000e0_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.83012056,0.7933173,-0.3627826,0.85534847,
3_000000000000000000e1_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9251702,1.0418692,-0.4608187,0.90212375,
3_000000000000000000e2_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.87560606,0.96766734,-0.40926397,0.8769305,
3_000000000000000000e3_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.5976123,0.68559444,-0.37092853,0.7573689,
3_000000000000000000e4_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7491834,0.8322431,-0.31583795,0.85189307,
3_000000000000000000e5_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.88230133,1.0388398,-0.4805576,0.90801054,
3_000000000000000000e6_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.814827,0.7675941,-0.30377835,0.8961178,
3_000000000000000000e7_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.71902233,0.6121256,-0.0946854,0.9180019,
3_000000000000000000e8_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.76923734,0.7961614,-0.34896636,0.91031194,
3_000000000000000000e9_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8630089,0.986513,-0.43679032,0.91904974,
3_000000000000000000ea_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7958266,0.8441863,-0.4505338,0.8679505,
3_000000000000000000eb_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8550759,0.9594718,-0.46824673,0.8703266,
3_000000000000000000ec_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8869638,0.92380154,-0.43295684,0.8753528,
3_000000000000000000ed_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8061714,0.8485407,-0.40180948,0.8709442,
3_000000000000000000ee_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7750529,0.84671926,-0.3216,0.8982301,
3_000000000000000000ef_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.4779201,0.5271138,-0.3235023,0.71277,
3_000000000000000000f0_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.75530136,0.8400016,-0.28468767,0.87982565,
3_000000000000000000f1_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7408896,0.7973616,-0.33002207,0.8475,
3_000000000000000000f2_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.708596,0.8489329,-0.35554814,0.7922784,
3_000000000000000000f3_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.70168215,0.8253145,-0.29235974,0.8296214,
3_000000000000000000f4_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9375223,0.8602463,-0.4742499,0.90442383,
3_000000000000000000f5_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9335361,0.98515046,-0.48208675,0.9054808,
3_000000000000000000f6_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.92286474,1.096442,-0.46221787,0.8922518,
3_000000000000000000f7_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.88977444,0.94199884,-0.3789379,0.9135063,
3_000000000000000000f8_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.91252005,1.0176473,-0.40871817,0.8844622,
3_000000000000000000f9_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.83109087,1.0586711,-0.42522398,0.8935185,
3_000000000000000000fa_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8627649,0.96751523,-0.42444152,0.8458919,
3_000000000000000000fb_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.80744296,0.8516911,-0.41182855,0.9186653,
3_000000000000000000fc_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.80745584,0.66922057,-0.078418665,0.90944374,
3_000000000000000000fd_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.83345544,0.908707,-0.36597678,0.9163828,
3_000000000000000000fe_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.32395735,0.4762391,-0.4323627,0.4181153,
3_000000000000000000ff_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.54941124,0.76745284,-0.4108411,0.6406534,
3_00000000000000000100_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.55828583,0.72332203,-0.3686747,0.69132656,
3_00000000000000000101_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.43842578,0.6504644,-0.4146154,0.65,
3_00000000000000000102_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.48997658,0.63483036,-0.4059517,0.55040556,
3_00000000000000000103_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7840599,0.862533,-0.47104478,0.76117045,
3_00000000000000000104_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6782122,0.8168808,-0.41395348,0.7676275,
3_00000000000000000105_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.37345272,0.4862102,-0.31778058,0.4826406,
3_00000000000000000106_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6819082,0.43071678,0.002945508,0.90077704,
3_00000000000000000107_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.5600535,0.40730464,-7.930214E-4,0.7812653,
3_00000000000000000108_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.45135376,0.53207135,-0.26438355,0.63733333,
3_00000000000000000109_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.347556,0.49221823,-0.3846154,0.3891294,
3_0000000000000000010a_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.70575297,0.8289933,-0.37300435,0.79494256,
3_0000000000000000010b_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.5697657,0.65017116,-0.32231405,0.67404425,
3_0000000000000000010c_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.47988194,0.6801849,-0.40657896,0.5208111,
3_0000000000000000010d_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.62823015,0.6347748,-0.23187459,0.7735086,
3_0000000000000000010e_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.71699786,0.5836538,-0.184703,0.8553406,
3_0000000000000000010f_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6319295,0.6018894,-0.1968777,0.81869054,
3_00000000000000000110_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.592109,0.6279206,-0.2545525,0.7001779,
3_00000000000000000111_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.65542376,0.48548824,-0.07542373,0.81150645,
3_00000000000000000112_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7688121,0.5613017,-0.06421329,0.84557825,
3_00000000000000000113_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7457094,0.42690915,0.07004608,0.8388252,
3_00000000000000000114_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7497188,0.4782611,0.04024768,0.89943075,
3_00000000000000000115_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.66104424,0.6169271,-0.19808307,0.80470794,
3_00000000000000000116_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.82148206,0.70091903,-0.22843976,0.8908595,
3_00000000000000000117_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7240886,0.40159783,0.013747758,0.90023917,
3_00000000000000000118_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.823946,0.7583562,-0.36826783,0.89254767,
3_00000000000000000119_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8323878,0.9482963,-0.46758968,0.8956276,
3_0000000000000000011a_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.81380457,0.8586441,-0.39624923,0.8831076,
3_0000000000000000011b_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.78393173,0.4885731,-0.14883721,0.8794143,
3_0000000000000000011c_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7455124,0.21332313,0.17425083,0.89056873,
3_0000000000000000011d_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.73712236,0.29577106,0.13815789,0.8962517,
3_0000000000000000011e_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7819921,0.40446976,-0.1824047,0.885548,
3_0000000000000000011f_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7676586,0.5616972,-0.34579438,0.86799276,
3_00000000000000000120_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7785036,0.56218123,-0.35972223,0.83899933,
3_00000000000000000121_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.80609316,0.625909,-0.3608653,0.8806396,
3_00000000000000000122_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.63860434,0.6317291,-0.38860482,0.76641375,
3_00000000000000000123_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.83944654,0.87743366,-0.4380265,0.822827,
3_00000000000000000124_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6516499,0.6172622,-0.38735044,0.73242265,
3_00000000000000000125_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.79238045,0.9063575,-0.46287927,0.83762056,
3_00000000000000000126_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7337592,0.87526304,-0.39978093,0.73889923,
3_00000000000000000127_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.83208257,0.9239004,-0.3965962,0.903752,
3_00000000000000000128_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6638078,0.71831053,-0.35117057,0.75894696,
3_00000000000000000129_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.59432834,0.6728512,-0.37898687,0.6638122,
3_0000000000000000012a_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8663827,0.90034306,-0.39372823,0.8645833,
3_0000000000000000012b_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8513731,0.8951297,-0.4226695,0.8288191,
3_0000000000000000012c_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8342811,0.8774644,-0.41073,0.8295082,
3_0000000000000000012d_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.66704094,0.6092063,-0.33028457,0.78401726,
3_0000000000000000012e_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8406825,0.8516958,-0.38892686,0.8775137,
3_0000000000000000012f_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7376542,0.66066957,-0.40525478,0.7639703,
3_00000000000000000130_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7170613,0.83822995,-0.41223404,0.74799126,
3_00000000000000000131_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.75399816,0.86176777,-0.4864416,0.73940456,
3_00000000000000000132_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.73882955,0.6778256,-0.4263895,0.7842227,
3_00000000000000000133_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.79030037,0.960855,-0.48134777,0.84375,
3_00000000000000000134_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.87539726,0.9865619,-0.44830188,0.8704774,
3_00000000000000000135_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7779688,0.6704091,-0.32061067,0.8352436,
3_00000000000000000136_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.71558917,0.82750446,-0.4499111,0.84444445,
3_00000000000000000137_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6929449,0.5920833,-0.20663266,0.8649094,
3_00000000000000000138_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.71800035,0.7788251,-0.29032257,0.82778865,
3_00000000000000000139_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.77630967,0.73656595,-0.4011921,0.8398314,
3_0000000000000000013a_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.69380707,0.85588294,-0.4030141,0.73673713,
3_0000000000000000013b_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7998912,0.9958834,-0.46653414,0.8186512,
3_0000000000000000013c_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7937546,0.6254555,-0.373057,0.8390724,
3_0000000000000000013d_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8404935,0.97694105,-0.40518963,0.83933717,
3_0000000000000000013e_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7479894,0.8923742,-0.40794224,0.8903539,
3_0000000000000000013f_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.85709035,0.8779917,-0.35877863,0.85602385,
3_00000000000000000140_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7800331,0.8008312,-0.296875,0.85827816,
3_00000000000000000141_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.87166184,0.919816,-0.44963655,0.8926554,
3_00000000000000000142_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.4576264,0.58224094,-0.39722222,0.52516675,
3_00000000000000000143_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9135642,0.9528525,-0.40680942,0.8880464,
3_00000000000000000144_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.38909557,0.46672237,-0.24130376,0.5993266,
3_00000000000000000145_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.3661975,0.44628596,-0.22988506,0.62024665,
3_00000000000000000146_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7585977,0.7702633,-0.21281263,0.9003755,
3_00000000000000000147_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.34740973,0.4975596,-0.39423388,0.4525763,
3_00000000000000000148_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.4130561,0.60311824,-0.41129264,0.50146055,
3_00000000000000000149_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.71398914,0.79833686,-0.3751926,0.79826087,
3_0000000000000000014a_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.730719,0.7493168,-0.37033826,0.8292517,
3_0000000000000000014b_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.794458,0.8264714,-0.2833444,0.897281,
3_0000000000000000014c_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.93192893,0.9946432,-0.46153846,0.90141755,
3_0000000000000000014d_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7616242,0.8465369,-0.34372786,0.85796106,
3_0000000000000000014e_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.66874033,0.6948737,-0.21438849,0.83267784,
3_0000000000000000014f_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.9030656,0.95594597,-0.4052596,0.90455925,
3_00000000000000000150_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8854115,0.9325979,-0.40371847,0.9071251,
3_00000000000000000151_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.78058994,0.7627091,-0.24308588,0.8986842,
3_00000000000000000152_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8806915,0.9866637,-0.45207253,0.8957675,
3_00000000000000000153_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7505294,0.78339624,-0.2805873,0.88117284,
3_00000000000000000154_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.8483077,0.924273,-0.4170347,0.8813187,
3_00000000000000000155_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.72426766,0.8769405,-0.3638703,0.8645038,
3_00000000000000000156_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6399857,0.9298607,-0.40298507,0.84450567,
3_00000000000000000157_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.46428382,0.8124891,-0.37277618,0.80808413,
3_00000000000000000158_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.60239154,0.8625808,-0.39199254,0.81393844,
3_00000000000000000159_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.36880076,0.61774683,-0.33547238,0.6558287,
3_0000000000000000015a_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.49504805,0.8144821,-0.39233676,0.8124239,
3_0000000000000000015b_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.5866367,0.889185,-0.4435402,0.812059,
3_0000000000000000015c_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.606537,0.82625556,-0.33125,0.8674699,
3_0000000000000000015d_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.40710533,0.7389786,-0.38110292,0.74580336,
3_0000000000000000015e_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6532059,0.8071234,-0.3685269,0.8106747,
3_0000000000000000015f_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6183194,0.84908736,-0.37515375,0.79366636,
3_00000000000000000160_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.606583,0.8270347,-0.38036808,0.83341086,
3_00000000000000000161_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.5174772,0.8262412,-0.377542,0.7864675,
3_00000000000000000162_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6713668,0.87590396,-0.39914975,0.80532265,
3_00000000000000000163_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.56982327,0.7703372,-0.39026338,0.76369274,
3_00000000000000000164_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.2658745,0.37576103,-0.22222222,0.5387597,
3_00000000000000000165_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.6328499,0.83272135,-0.38564104,0.8141079,
3_00000000000000000166_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.62055755,0.6395214,-0.22886802,0.7900147,
3_00000000000000000167_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7698808,0.855031,-0.39081836,0.81664145,
3_00000000000000000168_0,1,Cholila_2015,LC08_L1TP_232090_20150326_20170411_01_T1,2015,0.7209332,0.7815603,-0.38883448,0.75887096,
